,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
14394,14394,2020,6,Nature plants,CRISPR-Cas9-mediated induction of heritable chromosomal translocations in Arabidopsis,"Natalja$Beying$Botanical Institute-Molecular Biology and Biochemistry of Plants, Karlsruhe Institute of Technology, Karlsruhe, Germany.#Carla$Schmidt$Botanical Institute-Molecular Biology and Biochemistry of Plants, Karlsruhe Institute of Technology, Karlsruhe, Germany.#Michael$Pacher$Botanical Institute-Molecular Biology and Biochemistry of Plants, Karlsruhe Institute of Technology, Karlsruhe, Germany.#Andreas$Houben$Leibniz Institute of Plant Genetics and Crop Plant Research Gatersleben, Seeland, Germany.#Holger$Puchta$Botanical Institute-Molecular Biology and Biochemistry of Plants, Karlsruhe Institute of Technology, Karlsruhe, Germany. holger.puchta@kit.edu."
14395,14395,2020,6,Nature plants,Robust organ size requires robust timing of initiation orchestrated by focused auxin and cytokinin signalling,"Mingyuan$Zhu$Weill Institute for Cell and Molecular Biology and School of Integrative Plant Science, Section of Plant Biology, Cornell University, Ithaca, NY, USA.#Weiwei$Chen$Weill Institute for Cell and Molecular Biology and School of Integrative Plant Science, Section of Plant Biology, Cornell University, Ithaca, NY, USA.#Vincent$Mirabet$Laboratoire de Reproduction et Développement des Plantes, Université de Lyon, ENS de Lyon, UCB Lyon 1, CNRS, INRAE, INRIA, Lyon, France.#Lilan$Hong$Weill Institute for Cell and Molecular Biology and School of Integrative Plant Science, Section of Plant Biology, Cornell University, Ithaca, NY, USA.#Simone$Bovio$Laboratoire de Reproduction et Développement des Plantes, Université de Lyon, ENS de Lyon, UCB Lyon 1, CNRS, INRAE, INRIA, Lyon, France.#Soeren$Strauss$Department of Comparative Development and Genetics, Max Planck Institute for Plant Breeding Research, Cologne, Germany.#Erich M$Schwarz$Department of Molecular Biology and Genetics, Cornell University, Ithaca, NY, USA.#Satoru$Tsugawa$Graduate School of Science and Technology, Nara Institute of Science and Technology, Ikoma, Japan.#Zhou$Wang$Weill Institute for Cell and Molecular Biology and School of Integrative Plant Science, Section of Plant Biology, Cornell University, Ithaca, NY, USA.#Richard S$Smith$Department of Comparative Development and Genetics, Max Planck Institute for Plant Breeding Research, Cologne, Germany.#ChunBiu$Li$Department of Mathematics, Stockholm University, Stockholm, Sweden.#Olivier$Hamant$Laboratoire de Reproduction et Développement des Plantes, Université de Lyon, ENS de Lyon, UCB Lyon 1, CNRS, INRAE, INRIA, Lyon, France.#Arezki$Boudaoud$Laboratoire de Reproduction et Développement des Plantes, Université de Lyon, ENS de Lyon, UCB Lyon 1, CNRS, INRAE, INRIA, Lyon, France. arezki.boudaoud@ens-lyon.fr.#Adrienne H K$Roeder$Weill Institute for Cell and Molecular Biology and School of Integrative Plant Science, Section of Plant Biology, Cornell University, Ithaca, NY, USA. ahr75@cornell.edu."
14396,14396,2020,6,Nature plants,SMAX1-dependent seed germination bypasses GA signalling in Arabidopsis and Striga,"Michael$Bunsick$Department of Cell and Systems Biology, University of Toronto, Toronto, Ontario, Canada.#Shigeo$Toh$Department of Life Sciences, School of Agriculture, Meiji University, Kawasaki, Japan.#Cynthia$Wong$Department of Cell and Systems Biology, University of Toronto, Toronto, Ontario, Canada.#Zhenhua$Xu$Department of Cell and Systems Biology, University of Toronto, Toronto, Ontario, Canada.#George$Ly$Department of Cell and Systems Biology, University of Toronto, Toronto, Ontario, Canada.#Christopher S P$McErlean$School of Chemistry, The University of Sydney, Sydney, New South Wales, Australia.#Gianni$Pescetto$Department of Cell and Systems Biology, University of Toronto, Toronto, Ontario, Canada.#Kawther Elfituri$Nemrish$Department of Cell and Systems Biology, University of Toronto, Toronto, Ontario, Canada.#Priscilla$Sung$Department of Cell and Systems Biology, University of Toronto, Toronto, Ontario, Canada.#Jack Daiyang$Li$Department of Cell and Systems Biology, University of Toronto, Toronto, Ontario, Canada.#Julie D$Scholes$Department of Plant and Animal Sciences, University of Sheffield, Sheffield, UK.#Shelley$Lumba$Department of Cell and Systems Biology, University of Toronto, Toronto, Ontario, Canada. shelley.lumba@utoronto.ca."
14397,14397,2020,6,Nature plants,Two routes to germinate a seed,"Darren C$Machin$School of Biology, Faculty of Biological Sciences, University of Leeds, Leeds, UK.#Tom$Bennett$School of Biology, Faculty of Biological Sciences, University of Leeds, Leeds, UK. T.A.Bennett@leeds.ac.uk."
14398,14398,2020,6,Nature plants,Molecular basis for the assembly of RuBisCO assisted by the chaperone Raf1,"LingYun$Xia$Hefei National Laboratory for Physical Sciences at the Microscale and School of Life Sciences, University of Science and Technology of China, Hefei, China.#YongLiang$Jiang$Hefei National Laboratory for Physical Sciences at the Microscale and School of Life Sciences, University of Science and Technology of China, Hefei, China. jyl@ustc.edu.cn.#WenWen$Kong$Hefei National Laboratory for Physical Sciences at the Microscale and School of Life Sciences, University of Science and Technology of China, Hefei, China.#Hui$Sun$Hefei National Laboratory for Physical Sciences at the Microscale and School of Life Sciences, University of Science and Technology of China, Hefei, China.#WeiFang$Li$Hefei National Laboratory for Physical Sciences at the Microscale and School of Life Sciences, University of Science and Technology of China, Hefei, China.#Yuxing$Chen$Hefei National Laboratory for Physical Sciences at the Microscale and School of Life Sciences, University of Science and Technology of China, Hefei, China. cyxing@ustc.edu.cn.#CongZhao$Zhou$Hefei National Laboratory for Physical Sciences at the Microscale and School of Life Sciences, University of Science and Technology of China, Hefei, China. zcz@ustc.edu.cn."
14399,14399,2020,6,Nature plants,Auxin export from proximal fruits drives arrest in temporally competent inflorescences,"Alexander$Ware$School of Biosciences, University of Nottingham, Loughborough, UK.#Catriona H$Walker$School of Biology, Faculty of Biological Sciences, University of Leeds, Leeds, UK.#Jan$imura$Department of Forest Genetics and Plant Physiology, Umeå Plant Science Centre, Swedish University of Agricultural Sciences, Umeå, Sweden.#Pablo$GonzlezSurez$School of Biology, Faculty of Biological Sciences, University of Leeds, Leeds, UK.#Karin$Ljung$Department of Forest Genetics and Plant Physiology, Umeå Plant Science Centre, Swedish University of Agricultural Sciences, Umeå, Sweden.#Anthony$Bishopp$School of Biosciences, University of Nottingham, Loughborough, UK.#Zoe A$Wilson$School of Biosciences, University of Nottingham, Loughborough, UK. zoe.wilson@nottingham.ac.uk.#Tom$Bennett$School of Biology, Faculty of Biological Sciences, University of Leeds, Leeds, UK. t.a.bennett@leeds.ac.uk."
14400,14400,2020,6,Nature plants,Author Correction: A calcium signalling network activates vacuolar K<sup>+</sup> remobilization to enable plant adaptation to low-K environments,"RenJie$Tang$Department of Plant and Microbial Biology, University of California, Berkeley, CA, USA.#FuGeng$Zhao$Nanjing University-Nanjing Forestry University Joint Institute for Plant Molecular Biology, State Key Laboratory for Pharmaceutical Biotechnology, College of Life Sciences, Nanjing University, Nanjing, China.#Yang$Yang$Nanjing University-Nanjing Forestry University Joint Institute for Plant Molecular Biology, State Key Laboratory for Pharmaceutical Biotechnology, College of Life Sciences, Nanjing University, Nanjing, China.#Chao$Wang$Department of Plant and Microbial Biology, University of California, Berkeley, CA, USA.#Kunlun$Li$Department of Plant and Microbial Biology, University of California, Berkeley, CA, USA.#Thomas J$Kleist$Department of Plant and Microbial Biology, University of California, Berkeley, CA, USA.#Peggy G$Lemaux$Department of Plant and Microbial Biology, University of California, Berkeley, CA, USA.#Sheng$Luan$Department of Plant and Microbial Biology, University of California, Berkeley, CA, USA. sluan@berkeley.edu."
14401,14401,2020,6,Nature plants,Excessive Chinese concerns over genetically engineered food safety are unjustified,"Yunhe$Li$State Key Laboratory for Biology of Plant Diseases and Insect Pests, Institute of Plant Protection, Chinese Academy of Agricultural Sciences, Beijing, China. liyunhe@caas.cn.#Eric M$Hallerman$Department of Fish and Wildlife Conservation, Virginia Polytechnic Institute and State University, Blacksburg, VA, USA. ehallerm@vt.edu.#Yufa$Peng$State Key Laboratory for Biology of Plant Diseases and Insect Pests, Institute of Plant Protection, Chinese Academy of Agricultural Sciences, Beijing, China."
14402,14402,2020,6,Nature protocols,Visualizing the functional 3D shape and topography of long noncoding RNAs by single-particle atomic force microscopy and in-solution hydrodynamic techniques,"Tina$Uroda$European Molecular Biology Laboratory (EMBL) Grenoble, Grenoble, France.#Isabel$Chilln$European Molecular Biology Laboratory (EMBL) Grenoble, Grenoble, France.#Paolo$Annibale$Max Delbruck Center, Berlin, Germany.#JeanMarie$Teulon$Université Grenoble Alpes, CEA, CNRS, Institut de Biologie Structurale (IBS), Grenoble, France.#Ombeline$Pessey$European Molecular Biology Laboratory (EMBL) Grenoble, Grenoble, France.#Manikandan$Karuppasamy$European Molecular Biology Laboratory (EMBL) Grenoble, Grenoble, France.#JeanLuc$Pellequer$Université Grenoble Alpes, CEA, CNRS, Institut de Biologie Structurale (IBS), Grenoble, France.#Marco$Marcia$European Molecular Biology Laboratory (EMBL) Grenoble, Grenoble, France. mmarcia@embl.fr."
14403,14403,2020,6,Nature protocols,Assessing motor-related phenotypes of Caenorhabditis elegans with the wide field-of-view nematode tracking platform,"Mandy$Koopman$European Research Institute for the Biology of Ageing, University Medical Center Groningen, University of Groningen, Groningen, the Netherlands. m.koopman@umcg.nl.#Quentin$Peter$Centre for Misfolding Diseases, Department of Chemistry, University of Cambridge, Cambridge, UK.#Rene I$Seinstra$European Research Institute for the Biology of Ageing, University Medical Center Groningen, University of Groningen, Groningen, the Netherlands.#Michele$Perni$Centre for Misfolding Diseases, Department of Chemistry, University of Cambridge, Cambridge, UK.#Michele$Vendruscolo$Centre for Misfolding Diseases, Department of Chemistry, University of Cambridge, Cambridge, UK.#Christopher M$Dobson$Centre for Misfolding Diseases, Department of Chemistry, University of Cambridge, Cambridge, UK.#Tuomas P J$Knowles$Centre for Misfolding Diseases, Department of Chemistry, University of Cambridge, Cambridge, UK.#Ellen A A$Nollen$European Research Institute for the Biology of Ageing, University Medical Center Groningen, University of Groningen, Groningen, the Netherlands. e.a.a.nollen@umcg.nl."
14404,14404,2020,6,Nature protocols,Subzero non-frozen preservation of human livers in the supercooled state,"Reinier J$de Vries$Center for Engineering in Medicine, Harvard Medical School & Massachusetts General Hospital, Boston, MA, USA.#Shannon N$Tessier$Center for Engineering in Medicine, Harvard Medical School & Massachusetts General Hospital, Boston, MA, USA.#Peony D$Banik$Center for Engineering in Medicine, Harvard Medical School & Massachusetts General Hospital, Boston, MA, USA.#Sonal$Nagpal$Center for Engineering in Medicine, Harvard Medical School & Massachusetts General Hospital, Boston, MA, USA.#Stephanie E J$Cronin$Center for Engineering in Medicine, Harvard Medical School & Massachusetts General Hospital, Boston, MA, USA.#Sinan$Ozer$Center for Engineering in Medicine, Harvard Medical School & Massachusetts General Hospital, Boston, MA, USA.#Ehab O A$Hafiz$Center for Engineering in Medicine, Harvard Medical School & Massachusetts General Hospital, Boston, MA, USA.#Thomas M$van Gulik$Department of Surgery, Amsterdam University Medical Centers-location AMC, University of Amsterdam, Amsterdam, the Netherlands.#Martin L$Yarmush$Center for Engineering in Medicine, Harvard Medical School & Massachusetts General Hospital, Boston, MA, USA.#James F$Markmann$Center for Transplant Sciences, Massachusetts General Hospital, Boston, MA, USA.#Mehmet$Toner$Center for Engineering in Medicine, Harvard Medical School & Massachusetts General Hospital, Boston, MA, USA.#Heidi$Yeh$Center for Transplant Sciences, Massachusetts General Hospital, Boston, MA, USA.#Korkut$Uygun$Center for Engineering in Medicine, Harvard Medical School & Massachusetts General Hospital, Boston, MA, USA. kuygun@mgh.harvard.edu."
14405,14405,2020,6,Nature protocols,Preparing samples from whole cells using focused-ion-beam milling for cryo-electron tomography,"Felix R$Wagner$Section of Molecular Biology, Division of Biological Sciences, University of California San Diego, La Jolla, CA, USA.#Reika$Watanabe$Section of Molecular Biology, Division of Biological Sciences, University of California San Diego, La Jolla, CA, USA.#Ruud$Schampers$Thermo Fisher Scientific, Eindhoven, the Netherlands.#Digvijay$Singh$Section of Molecular Biology, Division of Biological Sciences, University of California San Diego, La Jolla, CA, USA.#Hans$Persoon$Thermo Fisher Scientific, Eindhoven, the Netherlands.#Miroslava$Schaffer$Department of Molecular Structural Biology, Max Planck Institute of Biochemistry, Martinsried, Germany.#Peter$Fruhstorfer$Thermo Fisher Scientific, Eindhoven, the Netherlands.#Jrgen$Plitzko$Department of Molecular Structural Biology, Max Planck Institute of Biochemistry, Martinsried, Germany.#Elizabeth$Villa$Section of Molecular Biology, Division of Biological Sciences, University of California San Diego, La Jolla, CA, USA. evilla@ucsd.edu."
14406,14406,2020,6,Nature protocols,"Assembly and operation of an open-source, computer numerical controlled (CNC) robot for performing cranial microsurgical procedures","Mathew L$Rynes$Department of Biomedical Engineering, University of Minnesota Twin Cities, Minneapolis, MN, USA.#Leila$Ghanbari$Department of Mechanical Engineering, University of Minnesota Twin Cities, Minneapolis, MN, USA.#Daniel Sousa$Schulman$Department of Mechanical Engineering, University of Minnesota Twin Cities, Minneapolis, MN, USA.#Samantha$Linn$Department of Mechanical Engineering, University of Minnesota Twin Cities, Minneapolis, MN, USA.#Michael$Laroque$Schools of Medicine, University of Minnesota Medical School, Minneapolis, MN, USA.#Judith$Dominguez$Department of Mechanical Engineering, University of Minnesota Twin Cities, Minneapolis, MN, USA.#Zahra S$Navabi$Department of Mechanical Engineering, University of Minnesota Twin Cities, Minneapolis, MN, USA.#Peter$Sherman$Department of Mechanical Engineering, University of Minnesota Twin Cities, Minneapolis, MN, USA.#Suhasa B$Kodandaramaiah$Department of Biomedical Engineering, University of Minnesota Twin Cities, Minneapolis, MN, USA. suhasabk@umn.edu."
