,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
16789,16789,2020,4,Nature communications,The UPR sensor IRE1α and the adenovirus E3-19K glycoprotein sustain persistent and lytic infections,"Vibhu$Prasad$Department of Molecular Life Sciences, University of Zurich, Zurich, Switzerland.#Maarit$Suomalainen$Department of Molecular Life Sciences, University of Zurich, Zurich, Switzerland.#Yllza$Jasiqi$Department of Molecular Life Sciences, University of Zurich, Zurich, Switzerland.#Silvio$Hemmi$Department of Molecular Life Sciences, University of Zurich, Zurich, Switzerland.#Patrick$Hearing$Department of Molecular Genetics and Microbiology, Renaissance School of Medicine, Stony Brook University, Stony Brook, NY, USA.#Louise$Hosie$University of Warwick, School of Life Sciences, Coventry, CV4 7AL, UK.#HansGerhard$Burgert$University of Warwick, School of Life Sciences, Coventry, CV4 7AL, UK.#Urs F$Greber$Department of Molecular Life Sciences, University of Zurich, Zurich, Switzerland. urs.greber@mls.uzh.ch."
16790,16790,2020,4,Nature communications,Endogenous and exogenous control of visuospatial selective attention in freely behaving mice,"WenKai$You$The Solomon H. Snyder Department of Neuroscience, Johns Hopkins University, Baltimore, MD, 21218, USA.#Shreesh P$Mysore$The Solomon H. Snyder Department of Neuroscience, Johns Hopkins University, Baltimore, MD, 21218, USA. shreesh.mysore@jhu.edu."
16791,16791,2020,4,Nature communications,Single-shot link discovery for terahertz wireless networks,"Yasaman$Ghasempour$Department of Electrical and Computer Engineering, Rice University, 6100 Main St., Houston, TX, 77005, USA.#Rabi$Shrestha$School of Engineering, Brown University, 184 Hope St., Providence, RI, 02912, USA.#Aaron$Charous$School of Engineering, Brown University, 184 Hope St., Providence, RI, 02912, USA.#Edward$Knightly$Department of Electrical and Computer Engineering, Rice University, 6100 Main St., Houston, TX, 77005, USA.#Daniel M$Mittleman$School of Engineering, Brown University, 184 Hope St., Providence, RI, 02912, USA. daniel_mittleman@brown.edu."
16792,16792,2020,4,Nature communications,Marine resource abundance drove pre-agricultural population increase in Stone Age Scandinavia,"J P$Lewis$Geography and Environment, Loughborough University, Loughborough, LE11 3TU, UK. J.P.Lewis@lboro.ac.uk.#D B$Ryves$Geography and Environment, Loughborough University, Loughborough, LE11 3TU, UK.#P$Rasmussen$Environmental Archaeology and Materials Science, National Museum of Denmark, Brede Værk, I.C. Modewegsvej, DK-2800, Kgs. Lyngby, Denmark.#J$Olsen$Department of Physics and Astronomy, Aarhus University, Ny Munkegade 120, DK-8000, Aarhus C, Denmark.#L G$van der Sluis$School of Natural and Built Environment, Queen's University Belfast, Belfast, BT7 1NN, UK.#P J$Reimer$School of Natural and Built Environment, Queen's University Belfast, Belfast, BT7 1NN, UK.#KL$Knudsen$Department of Earth Science, Aarhus University, Høegh-Guldbergs Gade 2, DK-8000, Aarhus C, Denmark.#S$McGowan$School of Geography, University of Nottingham, Nottingham, NG7 2RG, UK.#N J$Anderson$Geography and Environment, Loughborough University, Loughborough, LE11 3TU, UK.#S$Juggins$School of Geography, Politics and Sociology, Newcastle University, Newcastle upon Tyne, NE1 7RU, UK."
16793,16793,2020,4,Nature communications,Decoding the stoichiometric composition and organisation of bacterial metabolosomes,"Mengru$Yang$Institute of Integrative Biology, University of Liverpool, Crown Street, Liverpool, L69 7ZB, UK.#Deborah M$Simpson$Institute of Integrative Biology, University of Liverpool, Crown Street, Liverpool, L69 7ZB, UK.#Nicolas$Wenner$Institute of Integrative Biology, University of Liverpool, Crown Street, Liverpool, L69 7ZB, UK.#Philip$Brownridge$Institute of Integrative Biology, University of Liverpool, Crown Street, Liverpool, L69 7ZB, UK.#Victoria M$Harman$Institute of Integrative Biology, University of Liverpool, Crown Street, Liverpool, L69 7ZB, UK.#Jay C D$Hinton$Institute of Integrative Biology, University of Liverpool, Crown Street, Liverpool, L69 7ZB, UK.#Robert J$Beynon$Institute of Integrative Biology, University of Liverpool, Crown Street, Liverpool, L69 7ZB, UK.#LuNing$Liu$Institute of Integrative Biology, University of Liverpool, Crown Street, Liverpool, L69 7ZB, UK. luning.liu@liverpool.ac.uk."
16794,16794,2020,4,Nature communications,Uncoupling of invasive bacterial mucosal immunogenicity from pathogenicity,"Simona P$Pfister$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Olivier P$Schren$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Luca$Beldi$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Andrea$Printz$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Matheus D$Notter$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Mohana$Mukherjee$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Hai$Li$Maurice Müller Laboratories (DBMR), Universitätsklinik für Viszerale Chirurgie und Medizin (UVCM) Inselspital, Bern, Switzerland.#Julien P$Limenitakis$Maurice Müller Laboratories (DBMR), Universitätsklinik für Viszerale Chirurgie und Medizin (UVCM) Inselspital, Bern, Switzerland.#Joel P$Werren$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Disha$Tandon$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Miguelangel$Cuenca$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Stefanie$Hagemann$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Stephanie S$Uster$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Miguel A$Terrazos$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Mercedes$Gomez de Agero$Maurice Müller Laboratories (DBMR), Universitätsklinik für Viszerale Chirurgie und Medizin (UVCM) Inselspital, Bern, Switzerland.#Christian M$Schrch$Institute of Pathology, University of Bern, Bern, Switzerland.#Fernanda M$Coelho$Institute for Infectious Diseases, University of Bern, Bern, Switzerland.#Roy$Curtiss$Biodesign Institute, Arizona State University, Tempe, AZ, USA.#Emma$Slack$Institute for Food, Nutrition and Health, D-HEST, ETH Zürich, Switzerland.#Maria L$Balmer$Department of Biomedicine, Immunobiology, University of Basel, Basel, Switzerland.#Siegfried$Hapfelmeier$Institute for Infectious Diseases, University of Bern, Bern, Switzerland. siegfried.hapfelmeier@ifik.unibe.ch."
16795,16795,2020,4,Nature communications,Ptch2/Gas1 and Ptch1/Boc differentially regulate Hedgehog signalling in murine primordial germ cell migration,"Yeonjoo$Kim$Molecular and Clinical Sciences Research Institute, St. George's, University of London, Cranmer Terrace, London, SW17 0RE, UK.#Jiyoung$Lee$Molecular and Clinical Sciences Research Institute, St. George's, University of London, Cranmer Terrace, London, SW17 0RE, UK.#Maisa$Seppala$Centre for Craniofacial and Regenerative Biology, Faculty of Dental, Oral and Craniofacial Sciences King's College London Floor 27, Guy's Hospital, London, SE1 9RT, UK.#Martyn T$Cobourne$Centre for Craniofacial and Regenerative Biology, Faculty of Dental, Oral and Craniofacial Sciences King's College London Floor 27, Guy's Hospital, London, SE1 9RT, UK.#SooHyun$Kim$Molecular and Clinical Sciences Research Institute, St. George's, University of London, Cranmer Terrace, London, SW17 0RE, UK. skim@sgul.ac.uk."
16796,16796,2020,4,Nature communications,Chemical modifications of adenine base editor mRNA and guide RNA expand its application scope,"Tingting$Jiang$RNA Therapeutics Institute, University of Massachusetts Medical School, Worcester, MA, 01605, USA.#Jordana M$Henderson$TriLink BioTechnologies, San Diego, CA, USA.#Kevin$Coote$Cystic Fibrosis Foundation, CFFT Lab, Lexington, MA, 02421, USA.#Yi$Cheng$Cystic Fibrosis Foundation, CFFT Lab, Lexington, MA, 02421, USA.#Hillary C$Valley$Cystic Fibrosis Foundation, CFFT Lab, Lexington, MA, 02421, USA.#XiaoOu$Zhang$Program in Bioinformatics and Integrative Biology, University of Massachusetts Medical School, Worcester, MA, USA.#Qin$Wang$School of Life Sciences and Technology, Tongji University, 200092, Shanghai, China.#Luke H$Rhym$David H. Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, MA, USA.#Yueying$Cao$RNA Therapeutics Institute, University of Massachusetts Medical School, Worcester, MA, 01605, USA.#Gregory A$Newby$Merkin Institute of Transformative Technologies in Healthcare, Broad Institute of Harvard and MIT, Cambridge, MA, USA.#Hermann$Bihler$Cystic Fibrosis Foundation, CFFT Lab, Lexington, MA, 02421, USA.#Martin$Mense$Cystic Fibrosis Foundation, CFFT Lab, Lexington, MA, 02421, USA.#Zhiping$Weng$Program in Bioinformatics and Integrative Biology, University of Massachusetts Medical School, Worcester, MA, USA.#Daniel G$Anderson$David H. Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, MA, USA.#Anton P$McCaffrey$TriLink BioTechnologies, San Diego, CA, USA.#David R$Liu$Merkin Institute of Transformative Technologies in Healthcare, Broad Institute of Harvard and MIT, Cambridge, MA, USA.#Wen$Xue$RNA Therapeutics Institute, University of Massachusetts Medical School, Worcester, MA, 01605, USA. Wen.Xue@umassmed.edu."
16797,16797,2020,4,Nature communications,Confining H<sub>3</sub>PO<sub>4</sub> network in covalent organic frameworks enables proton super flow,"Shanshan$Tao$Department of Chemistry, Faculty of Science, National University of Singapore, 3 Science Drive 3, Singapore, 117543, Singapore.#Lipeng$Zhai$Department of Chemistry, Faculty of Science, National University of Singapore, 3 Science Drive 3, Singapore, 117543, Singapore.#A D$Dinga Wonanke$School of Science and Technology, Nottingham Trent University, Clifton Lane, Nottingham, NG11 8NS, UK.#Matthew A$Addicoat$School of Science and Technology, Nottingham Trent University, Clifton Lane, Nottingham, NG11 8NS, UK.#Qiuhong$Jiang$Department of Chemistry, Faculty of Science, National University of Singapore, 3 Science Drive 3, Singapore, 117543, Singapore.#Donglin$Jiang$Department of Chemistry, Faculty of Science, National University of Singapore, 3 Science Drive 3, Singapore, 117543, Singapore. chmjd@nus.edu.sg."
16798,16798,2020,4,Nature communications,Stress gates an astrocytic energy reservoir to impair synaptic plasticity,"Ciaran$MurphyRoyal$Hotchkiss Brain Institute, Cumming School of Medicine, Department of Physiology and Pharmacology, University of Calgary, Calgary, Canada.#April D$Johnston$Department of Physiology, David Geffen School of Medicine, University of California Los Angeles, UCLA, Los Angeles, CA, USA.#Andrew K J$Boyce$Hotchkiss Brain Institute, Cumming School of Medicine, Department of Physiology and Pharmacology, University of Calgary, Calgary, Canada.#Blanca$DiazCastro$Department of Physiology, David Geffen School of Medicine, University of California Los Angeles, UCLA, Los Angeles, CA, USA.#Adam$Institoris$Hotchkiss Brain Institute, Cumming School of Medicine, Department of Physiology and Pharmacology, University of Calgary, Calgary, Canada.#Govind$Peringod$Hotchkiss Brain Institute, Cumming School of Medicine, Department of Physiology and Pharmacology, University of Calgary, Calgary, Canada.#Oliver$Zhang$Hotchkiss Brain Institute, Cumming School of Medicine, Department of Physiology and Pharmacology, University of Calgary, Calgary, Canada.#Randy F$Stout$Department of Biomedical Sciences, New York Institute of Technology College of Osteopathic Medicine, Old Westbury, NY, USA.#David C$Spray$Dominick P. Purpura Department of Neuroscience, Albert Einstein College of Medicine, Bronx, NY, USA.#Roger J$Thompson$Hotchkiss Brain Institute, Cumming School of Medicine, Department of Physiology and Pharmacology, University of Calgary, Calgary, Canada.#Baljit S$Khakh$Department of Physiology, David Geffen School of Medicine, University of California Los Angeles, UCLA, Los Angeles, CA, USA.#Jaideep S$Bains$Hotchkiss Brain Institute, Cumming School of Medicine, Department of Physiology and Pharmacology, University of Calgary, Calgary, Canada.#Grant R$Gordon$Hotchkiss Brain Institute, Cumming School of Medicine, Department of Physiology and Pharmacology, University of Calgary, Calgary, Canada. gordong@ucalgary.ca."
