,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
10,10,2021,6,Nature biomedical engineering,A deep-learning system for the assessment of cardiovascular disease risk via the measurement of retinal-vessel calibre,"Carol Y.Cheung.Singapore.Singapore,Dejiang.Xu.Singapore.Singapore,ChingYu.Cheng.Singapore.Singapore,Charumathi.Sabanayagam.Singapore.Singapore,YihChung.Tham.Singapore.Singapore,Marco.Yu.Singapore.Singapore,Tyler Hyungtaek.Rim.Singapore.Singapore,Chew Yian.Chai.Singapore.Singapore,Bamini.Gopinath.Australia.Westmead,Paul.Mitchell.Australia.Westmead,Richie.Poulton.New Zealand.Dunedin,Terrie E.Moffitt.United Kingdom.Durham,Avshalom.Caspi.United Kingdom.Durham,Jason C.Yam.Mexico.China,Clement C.Tham.Mexico.China,Jost B.Jonas.South Africa.Heidelberg,Ya Xing.Wang.China.Beijing,Su Jeong.Song.Korea, Republic of.Seoul,Louise M.Burrell.Seychelles.Victoria,Omar.Farouque.Seychelles.Victoria,Ling Jun.Li.Singapore.Singapore,Gavin.Tan.Singapore.Singapore,Daniel S W.Ting.Singapore.Singapore,Wynne.Hsu.Singapore.Singapore,Mong Li.Lee.Singapore.Singapore,Tien Y.Wong.Singapore.Singapore"
11,11,2021,6,Nature biotechnology,Hypertension delays viral clearance and exacerbates airway hyperinflammation in patients with COVID-19,"Saskia.Trump.Germany.Berlin,Soeren.Lukassen.Germany.Berlin,Markus S.Anker.Germany.Berlin,Robert Lorenz.Chua.Germany.Berlin,Johannes.Liebig.Germany.Berlin,Loreen.Thrmann.Germany.Berlin,Victor Max.Corman.Germany.Berlin,Marco.Binder.South Africa.Heidelberg,Jennifer.Loske.Germany.Berlin,Christina.Klasa.Germany.Greifswald,Teresa.Krieger.Germany.Berlin,Bianca P.Hennig.Germany.Berlin,Marey.Messingschlager.Germany.Berlin,Fabian.Pott.Germany.Berlin,Julia.Kazmierski.Germany.Berlin,Sven.Twardziok.Germany.Berlin,Jan Philipp.Albrecht.Germany.Berlin,Jrgen.Eils.Germany.Berlin,Sara.Hadzibegovic.Germany.Berlin,Alessia.Lena.Germany.Berlin,Bettina.Heidecker.Germany.Berlin,Thore.Brgel.Germany.Berlin,Jakob.Steinfeldt.Germany.Berlin,Christine.Goffinet.Germany.Berlin,Florian.Kurth.Germany.Berlin,Martin.Witzenrath.Germany.Berlin,Maria Theresa.Vlker.Germany.Leipzig,Sarah Dorothea.Mller.Germany.Leipzig,Uwe Gerd.Liebert.Germany.Leipzig,Naveed.Ishaque.Germany.Berlin,Lars.Kaderali.Germany.Greifswald,LeifErik.Sander.Germany.Berlin,Christian.Drosten.Germany.Berlin,Sven.Laudi.Germany.Leipzig,Roland.Eils.Germany.Berlin,Christian.Conrad.Germany.Berlin,Ulf.Landmesser.Germany.Berlin,Irina.Lehmann.Germany.Berlin"
12,12,2021,6,Nature reviews. Immunology,Redox regulation of immunometabolism,"Jonathan.Muri.None.None,Manfred.Kopf.None.None"
13,13,2021,5,Cell chemical biology,Hypomorph mutation-directed small-molecule protein-protein interaction inducers to restore mutant SMAD4-suppressed TGF-β signaling,"Cong.Tang.United States.Atlanta,Xiulei.Mo.United States.Atlanta,Qiankun.Niu.United States.Atlanta,Alafate.Wahafu.United States.Atlanta,Xuan.Yang.United States.Atlanta,Min.Qui.United States.Atlanta,Andrey A.Ivanov.United States.Atlanta,Yuhong.Du.United States.Atlanta,Haian.Fu.United States.Atlanta"
14,14,2021,5,Cell chemical biology,A biaryl-linked tripeptide from Planomonospora reveals a widespread class of minimal RiPP gene clusters,"Mitja M.Zdouc.Netherlands.Amsterdam,Mohammad M.Alanjary.Netherlands.Wageningen,Guadalupe S.Zaraza.None.None,Sonia I.Maffioli.United States.Italy,Max.Crsemann.None.None,Marnix H.Medema.Netherlands.Wageningen,Stefano.Donadio.United States.Italy,Margherita.Sosio.United States.Italy"
15,15,2021,5,Nature biomedical engineering,Systemic tumour suppression via the preferential accumulation of erythrocyte-anchored chemokine-encapsulating nanoparticles in lung metastases,"Zongmin.Zhao.Australia.Cambridge,Anvay.Ukidve.Australia.Cambridge,Vinu.Krishnan.Australia.Cambridge,Alexandra.Fehnel.Australia.Cambridge,Daniel C.Pan.Australia.Cambridge,Yongsheng.Gao.Australia.Cambridge,Jayoung.Kim.Australia.Cambridge,Michael A.Evans.Australia.Cambridge,Abhirup.Mandal.Australia.Cambridge,Junling.Guo.South Africa.Boston,Vladimir R.Muzykantov.Germany.Philadelphia,Samir.Mitragotri.Australia.Cambridge"
16,16,2021,5,Nature biomedical engineering,CAR-T cells targeting a nucleophosmin neoepitope exhibit potent specific activity in mouse models of acute myeloid leukaemia,"Guozhu.Xie.Australia.Cambridge,Nikola A.Ivica.Australia.Cambridge,Bin.Jia.Australia.Cambridge,Yingzhong.Li.Australia.Cambridge,Han.Dong.South Africa.Boston,Yong.Liang.South Africa.Boston,Douglas.Brown.Australia.Cambridge,Rizwan.Romee.South Africa.Boston,Jianzhu.Chen.Australia.Cambridge"
17,17,2021,5,Nature biomedical engineering,Therapeutic vaccination against leukaemia via the sustained release of co-encapsulated anti-PD-1 and a leukaemia-associated antigen,"Xiaoling.Xie.China.Guangzhou,Yuxing.Hu.China.Guangzhou,Tong.Ye.China.Beijing,Yiran.Chen.China.Guangzhou,Lijuan.Zhou.China.Guangzhou,Feng.Li.China.Beijing,Xiaobo.Xi.China.Beijing,Shuang.Wang.China.Beijing,Yanjie.He.China.Guangzhou,Xiaoyong.Gao.China.Beijing,Wei.Wei.China.Beijing,Guanghui.Ma.China.Beijing,Yuhua.Li.China.Guangzhou"
18,18,2021,5,Nature biomedical engineering,Prolonged residence of an albumin-IL-4 fusion protein in secondary lymphoid organs ameliorates experimental autoimmune encephalomyelitis,"Ako.Ishihara.United States.University,Jun.Ishihara.United States.University,Elyse A.Watkins.United States.University,Andrew C.Tremain.United States.University,Mindy.Nguyen.United States.University,Ani.Solanki.United States.University,Kiyomitsu.Katsumata.United States.University,Aslan.Mansurov.United States.University,Erica.Budina.United States.University,Aaron T.Alpar.United States.University,Peyman.Hosseinchi.United States.University,Lea.Maillat.United States.University,Joseph W.Reda.United States.University,Takahiro.Kageyama.United States.University,Melody A.Swartz.United States.University,Eiji.Yuba.United States.University,Jeffrey A.Hubbell.United States.University"
19,19,2021,5,Nature biotechnology,CheckV assesses the quality and completeness of metagenome-assembled viral genomes,"Stephen.Nayfach.Australia.Berkeley,Antonio Pedro.Camargo.Brazil.Campinas,Frederik.Schulz.Australia.Berkeley,Emiley.EloeFadrosh.Australia.Berkeley,Simon.Roux.Australia.Berkeley,Nikos C.Kyrpides.Australia.Berkeley"
20,20,2021,5,Nature chemistry,Nuclear spin conservation enables state-to-state control of ultracold molecular reactions,"MingGuang.Hu.Australia.Cambridge,Yu.Liu.Australia.Cambridge,Matthew A.Nichols.Australia.Cambridge,Lingbang.Zhu.Australia.Cambridge,Goulven.Qumner.France.Orsay,Olivier.Dulieu.France.Orsay,KangKuen.Ni.Australia.Cambridge"
21,21,2021,5,Nature materials,Conjugated sulfonamides as a class of organic lithium-ion positive electrodes,"Jiande.Wang.United States.Belgium,Alae Eddine.Lakraychi.United States.Belgium,Xuelian.Liu.United States.Belgium,Louis.Sieuw.United States.Belgium,Cristian.Morari.None.None,Philippe.Poizot.France.Nantes,Alexandru.Vlad.United States.Belgium"
22,22,2021,5,Nature reviews. Cardiology,Epidemiology and management of aortic disease: aortic aneurysms and acute aortic syndromes,"Eduardo.Bossone.Italy.Naples,Kim A.Eagle.United States.University"
23,23,2021,5,Nature reviews. Cardiology,Cardiac optogenetics: a decade of enlightenment,"Emilia.Entcheva.United Kingdom.Washington,Matthew W.Kay.United Kingdom.Washington"
24,24,2021,5,Nature reviews. Cardiology,Systems biology in cardiovascular disease: a multiomics approach,"Abhishek.Joshi.United Kingdom.London,Marieke.Rienks.United Kingdom.London,Konstantinos.Theofilatos.United Kingdom.London,Manuel.Mayr.United Kingdom.London"
25,25,2021,5,Nature reviews. Drug discovery,Organs-on-chips: into the next decade,"Lucie A.Low.United Kingdom.Bethesda,Christine.Mummery.Netherlands.Leiden,Brian R.Berridge.United Kingdom.Bethesda,Christopher P.Austin.United Kingdom.Bethesda,Danilo A.Tagle.United Kingdom.Bethesda"
26,26,2021,5,Nature reviews. Immunology,NOD-like receptor-mediated plant immunity: from structure to cell death,"Isabel M L.Saur.Germany.Cologne,Ralph.Panstruga.Germany.Aachen,Paul.SchulzeLefert.Germany.Cologne"
27,27,2021,5,Nature reviews. Immunology,Determining the effector response to cell death,"Carla V.Rothlin.United States.New Haven,Thomas D.Hille.United States.New Haven,Sourav.Ghosh.United States.New Haven"
28,28,2021,5,Nature reviews. Immunology,T cell regeneration after immunological injury,"Enrico.Velardi.Netherlands.Rome,Jennifer J.Tsai.United Kingdom.New York,Marcel R M.van den Brink.United Kingdom.New York"
29,29,2021,5,Nature reviews. Microbiology,Pseudomonas aeruginosa adaptation and evolution in patients with cystic fibrosis,"Elio.Rossi.Australia.Denmark,Ruggero.La Rosa.Australia.Denmark,Jennifer A.Bartell.Australia.Denmark,Rasmus L.Marvig.Australia.Denmark,Janus A J.Haagensen.Australia.Denmark,Lea M.Sommer.Australia.Denmark,Sren.Molin.Australia.Denmark,Helle Krogh.Johansen.Australia.Denmark"
30,30,2021,5,Nature reviews. Nephrology,Mitochondrial quality control in kidney injury and repair,"Chengyuan.Tang.China.Changsha,Juan.Cai.China.Changsha,XiaoMing.Yin.United States.Indianapolis,Joel M.Weinberg.United States.University,Manjeri A.Venkatachalam.Argentina.San Antonio,Zheng.Dong.China.Changsha"
31,31,2021,4,Cell chemical biology,Resident and elicited murine macrophages differ in expression of their glycomes and glycan-binding proteins,"Diane D.Park.South Africa.Boston,Jiaxuan.Chen.South Africa.Boston,Matthew R.Kudelka.South Africa.Boston,Nan.Jia.South Africa.Boston,Carolyn A.Haller.South Africa.Boston,Revanth.Kosaraju.South Africa.Boston,Alykhan M.Premji.South Africa.Boston,Melina.Galizzi.Greece.Athens,Alison V.Nairn.Greece.Athens,Kelley W.Moremen.Greece.Athens,Richard D.Cummings.South Africa.Boston,Elliot L.Chaikof.South Africa.Boston"
32,32,2021,4,Cell chemical biology,Discovery of cellular substrates of human RNA-decapping enzyme DCP2 using a stapled bicyclic peptide inhibitor,"Yang.Luo.United States.New Haven,Jeremy A.Schofield.United States.New Haven,Zhenkun.Na.United States.New Haven,Tanja.Hann.United States.New Haven,Matthew D.Simon.United States.New Haven,Sarah A.Slavoff.United States.New Haven"
33,33,2021,4,Cell chemical biology,Dual targeting of DDX3 and eIF4A by the translation inhibitor rocaglamide A,"Mingming.Chen.Japan.Tokyo,Miwako.Asanuma.Japan.Wako,Mari.Takahashi.Japan.Yokohama,Yuichi.Shichino.Japan.Wako,Mari.Mito.Japan.Wako,Koichi.Fujiwara.Japan.Wako,Hironori.Saito.Japan.Tokyo,Stephen N.Floor.Australia.Berkeley,Nicholas T.Ingolia.Australia.Berkeley,Mikiko.Sodeoka.Japan.Wako,Kosuke.Dodo.Japan.Wako,Takuhiro.Ito.Japan.Yokohama,Shintaro.Iwasaki.Japan.Tokyo"
34,34,2021,4,Cell metabolism,Hyocholic acid species improve glucose homeostasis through a distinct TGR5 and FXR signaling mechanism,"Xiaojiao.Zheng.China.Shanghai,Tianlu.Chen.China.Shanghai,Runqiu.Jiang.Mexico.China,Aihua.Zhao.China.Shanghai,Qing.Wu.China.Beijing,Junliang.Kuang.China.Shanghai,Dongnan.Sun.China.Shanghai,Zhenxing.Ren.China.Shanghai,Mengci.Li.China.Shanghai,Mingliang.Zhao.China.Shanghai,Shouli.Wang.China.Shanghai,Yuqian.Bao.China.Shanghai,Huating.Li.China.Shanghai,Cheng.Hu.China.Shanghai,Bing.Dong.China.Beijing,Defa.Li.China.Beijing,Jiayu.Wu.China.Beijing,Jialin.Xia.China.Beijing,Xuemei.Wang.China.Beijing,Ke.Lan.China.Chengdu,Cynthia.Rajani.United States.University,Guoxiang.Xie.United States.University,Aiping.Lu.Mexico.China,Weiping.Jia.China.Shanghai,Changtao.Jiang.China.Beijing,Wei.Jia.China.Shanghai"
35,35,2021,4,Cell metabolism,Reductive TCA cycle metabolism fuels glutamine- and glucose-stimulated insulin secretion,"GuoFang.Zhang.United Kingdom.Durham,Mette V.Jensen.United Kingdom.Durham,Sarah M.Gray.United Kingdom.Durham,Kimberley.El.United Kingdom.Durham,You.Wang.United Kingdom.Durham,Danhong.Lu.United Kingdom.Durham,Thomas C.Becker.United Kingdom.Durham,Jonathan E.Campbell.United Kingdom.Durham,Christopher B.Newgard.United Kingdom.Durham"
36,36,2021,4,Cell stem cell,Plasticity of distal nephron epithelia from human kidney organoids enables the induction of ureteric tip and stalk,"Sara E.Howden.Australia.Parkville,Sean B.Wilson.Australia.Parkville,Ella.Groenewegen.Australia.Parkville,Lakshi.Starks.Australia.Parkville,Thomas A.Forbes.Australia.Parkville,Ker Sin.Tan.Australia.Parkville,Jessica M.Vanslambrouck.Australia.Parkville,Emily M.Holloway.United States.University,YiHsien.Chen.Canada.St. Louis,Sanjay.Jain.Canada.St. Louis,Jason R.Spence.United States.University,Melissa H.Little.Australia.Parkville"
37,37,2021,4,Cell stem cell,Dcaf11 activates Zscan4-mediated alternative telomere lengthening in early embryos and embryonic stem cells,"Rongrong.Le.China.Shanghai,Yixin.Huang.China.Shanghai,Yanping.Zhang.China.Shanghai,Hu.Wang.China.Guangzhou,Jiaming.Lin.China.Shanghai,Yu.Dong.China.Shanghai,Ziyi.Li.China.Shanghai,Mingyue.Guo.China.Shanghai,Xiaochen.Kou.China.Shanghai,Yanhong.Zhao.China.Shanghai,Mo.Chen.China.Shanghai,Qianshu.Zhu.China.Shanghai,Anqi.Zhao.China.Shanghai,Jiqing.Yin.China.Shanghai,Jiatong.Sun.Korea, Republic of.Taian,Zhongqu.Su.Korea, Republic of.Taian,Kerong.Shi.Korea, Republic of.Taian,Yawei.Gao.China.Shanghai,Jiayu.Chen.China.Shanghai,Wenqiang.Liu.China.Shanghai,Lan.Kang.China.Shanghai,Yixuan.Wang.China.Shanghai,Chong.Li.China.Shanghai,Xiaoyu.Liu.China.Shanghai,Rui.Gao.China.Shanghai,Hong.Wang.China.Shanghai,Zhenyu.Ju.China.Guangzhou,Shaorong.Gao.China.Shanghai"
38,38,2021,4,Cell stem cell,Heterogeneous bone-marrow stromal progenitors drive myelofibrosis via a druggable alarmin axis,"Nils B.Leimkhler.Netherlands.Rotterdam,Hlne F E.Gleitz.Netherlands.Rotterdam,Li.Ronghui.None.None,Inge A M.Snoeren.Netherlands.Rotterdam,Stijn N R.Fuchs.Netherlands.Rotterdam,James S.Nagai.None.None,Bella.Banjanin.Netherlands.Rotterdam,King H.Lam.Netherlands.Rotterdam,Thomas.Vogl.Germany.Münster,Christoph.Kuppe.None.None,Ursula S A.Stalmann.Netherlands.Rotterdam,Guntram.Bsche.None.None,Hans.Kreipe.None.None,Ines.Gtgemann.Germany.Bonn,Philippe.Krebs.Switzerland.Bern,Yara.Banz.Switzerland.Bern,Peter.Boor.None.None,Evelyn WingYin.Tai.None.None,Tim H.Brmmendorf.None.None,Steffen.Koschmieder.None.None,Martina.Crysandt.None.None,Eric.Bindels.Netherlands.Rotterdam,Rafael.Kramann.None.None,Ivan G.Costa.None.None,Rebekka K.Schneider.Netherlands.Rotterdam"
39,39,2021,4,Nature biomedical engineering,Identification of psychiatric disorder subtypes from functional connectivity patterns in resting-state electroencephalography,"Yu.Zhang.United Kingdom.Stanford,Wei.Wu.United Kingdom.Stanford,Russell T.Toll.United Kingdom.Dallas,Sharon.Naparstek.United Kingdom.Stanford,Adi.MaronKatz.United Kingdom.Stanford,Mallissa.Watts.United Kingdom.Stanford,Joseph.Gordon.United Kingdom.Stanford,Jisoo.Jeong.United Kingdom.Stanford,Laura.Astolfi.Netherlands.Rome,Emmanuel.Shpigel.United Kingdom.Stanford,Parker.Longwell.United Kingdom.Stanford,Kamron.Sarhadi.United Kingdom.Stanford,Dawlat.ElSaid.United Kingdom.Stanford,Yuanqing.Li.China.Guangzhou,Crystal.Cooper.United Kingdom.Dallas,Cherise.ChinFatt.United Kingdom.Dallas,Martijn.Arns.Australia.Research,Madeleine S.Goodkind.United States.Albuquerque,Madhukar H.Trivedi.United Kingdom.Dallas,Charles R.Marmar.United Kingdom.New York,Amit.Etkin.United Kingdom.Stanford"
40,40,2021,4,Nature biotechnology,Efficient hybrid de novo assembly of human genomes with WENGAN,"Alex.Di Genova.France.Grenoble,Elena.BuenaAtienza.Germany.Tübingen,Stephan.Ossowski.Germany.Tübingen,MarieFrance.Sagot.France.Grenoble"
41,41,2021,4,Nature biotechnology,Readfish enables targeted nanopore sequencing of gigabase-sized genomes,"Alexander.Payne.United Kingdom.Nottingham,Nadine.Holmes.United Kingdom.Nottingham,Thomas.Clarke.United Kingdom.Nottingham,Rory.Munro.United Kingdom.Nottingham,Bisrat J.Debebe.United Kingdom.Nottingham,Matthew.Loose.United Kingdom.Nottingham"
42,42,2021,4,Nature biotechnology,Targeted nanopore sequencing by real-time mapping of raw electrical signal with UNCALLED,"Sam.Kovaka.United States.Baltimore,Yunfan.Fan.United States.Baltimore,Bohan.Ni.United States.Baltimore,Winston.Timp.United States.Baltimore,Michael C.Schatz.United States.Baltimore"
43,43,2021,4,Nature biotechnology,MPL resolves genetic linkage in fitness inference from complex evolutionary histories,"Muhammad Saqib.Sohail.Mexico.China,Raymond H Y.Louie.Mexico.China,Matthew R.McKay.Mexico.China,John P.Barton.Brazil.California"
44,44,2021,4,Nature biotechnology,A comprehensive library of human transcription factors for cell fate engineering,"Alex H M.Ng.South Africa.Boston,Parastoo.Khoshakhlagh.South Africa.Boston,Jesus Eduardo.Rojo Arias.Germany.Dresden,Giovanni.Pasquini.Germany.Dresden,Kai.Wang.South Africa.Boston,Anka.Swiersy.Germany.Dresden,Seth L.Shipman.Brazil.California,Evan.Appleton.South Africa.Boston,Kiavash.Kiaee.South Africa.Boston,Richie E.Kohman.South Africa.Boston,Andyna.Vernet.South Africa.Boston,Matthew.Dysart.South Africa.Boston,Kathleen.Leeper.South Africa.Boston,Wren.Saylor.South Africa.Boston,Jeremy Y.Huang.South Africa.Boston,Amanda.Graveline.South Africa.Boston,Jussi.Taipale.Australia.Cambridge,David E.Hill.South Africa.Boston,Marc.Vidal.South Africa.Boston,Juan M.MeleroMartin.South Africa.Boston,Volker.Busskamp.Germany.Dresden,George M.Church.South Africa.Boston"
45,45,2021,4,Nature biotechnology,"CRISPR RNA-guided integrases for high-efficiency, multiplexed bacterial genome engineering","Phuc Leo H.Vo.United Kingdom.New York,Carlotta.Ronda.United Kingdom.New York,Sanne E.Klompe.United Kingdom.New York,Ethan E.Chen.United Kingdom.New York,Christopher.Acree.United Kingdom.New York,Harris H.Wang.United Kingdom.New York,Samuel H.Sternberg.United Kingdom.New York"
46,46,2021,4,Nature biotechnology,Systematic classification of unknown metabolites using high-resolution fragmentation mass spectra,"Kai.Dhrkop.Germany.Jena,LouisFlix.Nothias.Brazil.California,Markus.Fleischauer.Germany.Jena,Raphael.Reher.Brazil.California,Marcus.Ludwig.Germany.Jena,Martin A.Hoffmann.Germany.Jena,Daniel.Petras.Brazil.California,William H.Gerwick.Brazil.California,Juho.Rousu.Finland.Espoo,Pieter C.Dorrestein.Brazil.California,Sebastian.Bcker.Germany.Jena"
47,47,2021,4,Nature biotechnology,Identification of highly selective covalent inhibitors by phage display,"Shiyu.Chen.United Kingdom.Stanford,Scott.Lovell.United Kingdom.Stanford,Sumin.Lee.United Kingdom.Stanford,Matthias.Fellner.New Zealand.Dunedin,Peter D.Mace.New Zealand.Dunedin,Matthew.Bogyo.United Kingdom.Stanford"
48,48,2021,4,Nature biotechnology,A genomic catalog of Earth's microbiomes,"Stephen.Nayfach.Australia.Berkeley,Simon.Roux.Australia.Berkeley,Rekha.Seshadri.Australia.Berkeley,Daniel.Udwary.Australia.Berkeley,Neha.Varghese.Australia.Berkeley,Frederik.Schulz.Australia.Berkeley,Dongying.Wu.Australia.Berkeley,David.PaezEspino.Australia.Berkeley,IMin.Chen.Australia.Berkeley,Marcel.Huntemann.Australia.Berkeley,Krishna.Palaniappan.Australia.Berkeley,Joshua.Ladau.Australia.Berkeley,Supratim.Mukherjee.Australia.Berkeley,T B K.Reddy.Australia.Berkeley,Torben.Nielsen.Australia.Berkeley,Edward.Kirton.Australia.Berkeley,Jos P.Faria.United States.Argonne,Janaka N.Edirisinghe.United States.Argonne,Christopher S.Henry.United States.Argonne,Sean P.Jungbluth.Australia.Berkeley,Dylan.Chivian.Australia.Lawrence,Paramvir.Dehal.Australia.Lawrence,Elisha M.WoodCharlson.Australia.Lawrence,Adam P.Arkin.Australia.Lawrence,Susannah G.Tringe.Australia.Berkeley,Axel.Visel.Australia.Berkeley,None.None.None.None,Tanja.Woyke.Australia.Berkeley,Nigel J.Mouncey.Australia.Berkeley,Natalia N.Ivanova.Australia.Berkeley,Nikos C.Kyrpides.Australia.Berkeley,Emiley A.EloeFadrosh.Australia.Berkeley"
49,49,2021,4,Nature biotechnology,Massively parallel single-cell mitochondrial DNA genotyping and chromatin profiling,"Caleb A.Lareau.South Africa.Boston,Leif S.Ludwig.South Africa.Boston,Christoph.Muus.Australia.Cambridge,Satyen H.Gohil.Australia.Cambridge,Tongtong.Zhao.Australia.Cambridge,Zachary.Chiang.Australia.Cambridge,Karin.Pelka.Australia.Cambridge,Jeffrey M.Verboon.South Africa.Boston,Wendy.Luo.South Africa.Boston,Elena.Christian.Australia.Cambridge,Daniel.Rosebrock.Australia.Cambridge,Gad.Getz.Australia.Cambridge,Genevieve M.Boland.South Africa.Boston,Fei.Chen.Australia.Cambridge,Jason D.Buenrostro.Australia.Cambridge,Nir.Hacohen.Australia.Cambridge,Catherine J.Wu.Australia.Cambridge,Martin J.Aryee.Australia.Cambridge,Aviv.Regev.Australia.Cambridge,Vijay G.Sankaran.South Africa.Boston"
