,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
42,42,2020,3,Nature biomedical engineering,First-in-human liver-tumour surgery guided by multispectral fluorescence imaging in the visible and near-infrared-I/II windows,"Zhenhua.Hu.China.Beijing,Cheng.Fang.Taiwan, Province of China.Luzhou,Bo.Li.Taiwan, Province of China.Luzhou,Zeyu.Zhang.China.Beijing,Caiguang.Cao.China.Beijing,Meishan.Cai.China.Beijing,Song.Su.Taiwan, Province of China.Luzhou,Xingwang.Sun.Taiwan, Province of China.Luzhou,Xiaojing.Shi.China.Beijing,Cong.Li.China.Beijing,Tiejun.Zhou.Taiwan, Province of China.Luzhou,Yuanxue.Zhang.Taiwan, Province of China.Luzhou,Chongwei.Chi.China.Beijing,Pan.He.Taiwan, Province of China.Luzhou,Xianming.Xia.Taiwan, Province of China.Luzhou,Yue.Chen.Taiwan, Province of China.Luzhou,Sanjiv Sam.Gambhir.United Kingdom.Stanford,Zhen.Cheng.United Kingdom.Stanford,Jie.Tian.China.Beijing"
43,43,2020,3,Nature biomedical engineering,In situ characterization of nanoscale strains in loaded whole joints via synchrotron X-ray tomography,"Kamel.Madi.United Kingdom.Didcot,Katherine A.Staines.United Kingdom.Edinburgh,Brian K.Bay.United States.Corvallis,Behzad.Javaheri.United Kingdom.London,Hua.Geng.United Kingdom.Didcot,Andrew J.Bodey.United States.Diamond,Sarah.Cartmell.United Kingdom.Manchester,Andrew A.Pitsillides.United Kingdom.London,Peter D.Lee.United Kingdom.Didcot"
44,44,2020,3,Nature biomedical engineering,PET imaging of occult tumours by temporal integration of tumour-acidosis signals from pH-sensitive <sup>64</sup>Cu-labelled polymers,"Gang.Huang.United Kingdom.Dallas,Tian.Zhao.United Kingdom.Dallas,Chensu.Wang.United Kingdom.Dallas,Kien.Nham.United Kingdom.Dallas,Yahong.Xiong.United Kingdom.Dallas,Xiaofei.Gao.United Kingdom.Dallas,Yihui.Wang.United Kingdom.Dallas,Guiyang.Hao.United Kingdom.Dallas,WooPing.Ge.United Kingdom.Dallas,Xiankai.Sun.United Kingdom.Dallas,Baran D.Sumer.United Kingdom.Dallas,Jinming.Gao.United Kingdom.Dallas"
45,45,2020,3,Nature biotechnology,Label-free metabolic imaging by mid-infrared optoacoustic microscopy in living cells,"Miguel A.Pleitez.None.None,Asrar Ali.Khan.None.None,Alice.Sold.None.None,Andriy.Chmyrov.None.None,Josefine.Reber.None.None,Francesca.Gasparin.None.None,Markus R.Seeger.None.None,Benedikt.Schtz.None.None,Stephan.Herzig.None.None,Marcel.Scheideler.None.None,Vasilis.Ntziachristos.None.None"
46,46,2020,3,Nature biotechnology,Single-cell analysis of structural variations and complex rearrangements with tri-channel processing,"Ashley D.Sanders.South Africa.Heidelberg,Sascha.Meiers.South Africa.Heidelberg,Maryam.Ghareghani.Germany.Saarbrücken,David.Porubsky.Germany.Saarbrücken,Hyobin.Jeong.South Africa.Heidelberg,M Alexandra C C.van Vliet.South Africa.Heidelberg,Tobias.Rausch.South Africa.Heidelberg,Paulina.RichterPechaska.South Africa.Heidelberg,Joachim B.Kunz.South Africa.Heidelberg,Silvia.Jenni.None.None,Davide.Bolognini.South Africa.Heidelberg,Gabriel M C.Longo.South Africa.Heidelberg,Benjamin.Raeder.South Africa.Heidelberg,Venla.Kinanen.South Africa.Heidelberg,Jrgen.Zimmermann.South Africa.Heidelberg,Vladimir.Benes.South Africa.Heidelberg,Martin.Schrappe.Germany.Kiel,Balca R.Mardin.South Africa.Heidelberg,Andreas E.Kulozik.South Africa.Heidelberg,Beat.Bornhauser.None.None,JeanPierre.Bourquin.None.None,Tobias.Marschall.Germany.Saarbrücken,Jan O.Korbel.South Africa.Heidelberg"
47,47,2020,3,Nature biotechnology,The functional landscape of the human phosphoproteome,"David.Ochoa.Australia.Cambridge,Andrew F.Jarnuczak.Australia.Cambridge,Cristina.Viitez.Australia.Cambridge,Maja.Gehre.South Africa.Heidelberg,Margaret.Soucheray.Dominican Republic.San Francisco,Andr.Mateus.South Africa.Heidelberg,Askar A.Kleefeldt.South Africa.Heidelberg,Anthony.Hill.South Africa.Heidelberg,Luz.GarciaAlonso.Australia.Cambridge,Frank.Stein.South Africa.Heidelberg,Nevan J.Krogan.Dominican Republic.San Francisco,Mikhail M.Savitski.South Africa.Heidelberg,Danielle L.Swaney.Dominican Republic.San Francisco,Juan A.Vizcano.Australia.Cambridge,KyungMin.Noh.South Africa.Heidelberg,Pedro.Beltrao.Australia.Cambridge"
48,48,2020,3,Nature chemical biology,Allosteric mechanism for site-specific ubiquitination of FANCD2,"Viduth K.Chaugule.United Kingdom.Glasgow,Connor.Arkinson.United Kingdom.Glasgow,Martin L.Rennie.United Kingdom.Glasgow,Outi.Kmrinen.United Kingdom.Glasgow,Rachel.Toth.South Africa.Dundee,Helen.Walden.United Kingdom.Glasgow"
49,49,2020,3,Nature chemical biology,Dynamics of the context-specific translation arrest by chloramphenicol and linezolid,"Junhong.Choi.United Kingdom.Stanford,James.Marks.United States.Center,Jingji.Zhang.United Kingdom.Stanford,DongHua.Chen.United Kingdom.Stanford,Jinfan.Wang.United Kingdom.Stanford,Nora.VzquezLaslop.United States.Center,Alexander S.Mankin.United States.Center,Joseph D.Puglisi.United Kingdom.Stanford"
50,50,2020,3,Nature chemical biology,Guided nuclear exploration increases CTCF target search efficiency,"Anders S.Hansen.Australia.Berkeley,Assaf.Amitai.Australia.Cambridge,Claudia.Cattoglio.Australia.Berkeley,Robert.Tjian.Australia.Berkeley,Xavier.Darzacq.Australia.Berkeley"
51,51,2020,3,Nature human behaviour,Economic status cues from clothes affect perceived competence from faces,"DongWon.Oh.United Kingdom.New York,Eldar.Shafir.United States.Princeton,Alexander.Todorov.United States.Princeton"
52,52,2020,3,Nature human behaviour,The cultural foundations of modern democracies,"Damian J.Ruck.United States.Knoxville,Luke J.Matthews.South Africa.Boston,Thanos.Kyritsis.New Zealand.Auckland,Quentin D.Atkinson.New Zealand.Auckland,R Alexander.Bentley.United States.Knoxville"
53,53,2020,3,Nature human behaviour,Inaccurate group meta-perceptions drive negative out-group attributions in competitive contexts,"Jeffrey.Lees.South Africa.Boston,Mina.Cikara.Australia.Cambridge"
54,54,2020,3,Nature materials,Nanoscale percolation in doped BaZrO<sub>3</sub> for high proton mobility,"Fabian M.Draber.Germany.Aachen,Christiane.Ader.Germany.Aachen,John P.Arnold.Germany.Aachen,Sebastian.Eisele.Germany.Aachen,Steffen.Grieshammer.Germany.Aachen,Shu.Yamaguchi.Japan.Tokyo,Manfred.Martin.Germany.Aachen"
55,55,2020,3,Nature materials,Dimensionally and environmentally ultra-stable polymer composites reinforced with carbon fibres,"J V.Anguita.Australia.Guildford,C T G.Smith.Australia.Guildford,T.Stute.None.None,M.Funke.None.None,M.Delkowski.Australia.Guildford,S R P.Silva.Australia.Guildford"
56,56,2020,3,Nature materials,Engineering stable electrocatalysts by synergistic stabilization between carbide cores and Pt shells,"Daniel.Ghl.Germany.Düsseldorf,Aaron.Garg.Australia.Cambridge,Paul.Paciok.Germany.Ernst,Karl J J.Mayrhofer.Germany.Düsseldorf,Marc.Heggen.Germany.Ernst,Yang.ShaoHorn.Australia.Cambridge,Rafal E.DuninBorkowski.Germany.Ernst,Yuriy.RomnLeshkov.Australia.Cambridge,Marc.Ledendecker.Germany.Düsseldorf"
57,57,2020,3,Nature materials,Taxanes convert regions of perturbed microtubule growth into rescue sites,"Ankit.Rai.Netherlands.Utrecht,Tianyang.Liu.United Kingdom.London,Simon.Glauser.Switzerland.Zurich,Eugene A.Katrukha.Netherlands.Utrecht,Juan.EstvezGallego.Spain.Madrid,Ruddi.RodrguezGarca.Netherlands.Utrecht,WeiShuo.Fang.China.Beijing,J Fernando.Daz.Spain.Madrid,Michel O.Steinmetz.Switzerland.Villigen,KarlHeinz.Altmann.Switzerland.Zurich,Lukas C.Kapitein.Netherlands.Utrecht,Carolyn A.Moores.United Kingdom.London,Anna.Akhmanova.Netherlands.Utrecht"
58,58,2020,3,Nature materials,Zirconium nitride catalysts surpass platinum for oxygen reduction,"Yao.Yuan.China.Ningbo,Jiacheng.Wang.China.Shanghai,Samira.Adimi.China.Ningbo,Hangjia.Shen.China.Ningbo,Tiju.Thomas.India.Chennai,Ruguang.Ma.China.Shanghai,J Paul.Attfield.United Kingdom.Edinburgh,Minghui.Yang.China.Ningbo"
59,59,2020,3,Nature materials,Ultrasoft slip-mediated bending in few-layer graphene,"Edmund.Han.United States.University,Jaehyung.Yu.United States.University,Emil.Annevelink.United States.University,Jangyup.Son.United States.University,Dongyun A.Kang.United States.University,Kenji.Watanabe.Japan.Tsukuba,Takashi.Taniguchi.Japan.Tsukuba,Elif.Ertekin.United States.University,Pinshane Y.Huang.United States.University,Arend M.van der Zande.United States.University"
60,60,2020,3,Nature microbiology,Rapid MinION profiling of preterm microbiota and antimicrobial-resistant pathogens,"Richard M.Leggett.United Kingdom.Norwich,Cristina.AlconGiner.United Kingdom.Norwich,Darren.Heavens.United Kingdom.Norwich,Shabhonam.Caim.United Kingdom.Norwich,Thomas C.Brook.United Kingdom.London,Magdalena.Kujawska.United Kingdom.Norwich,Samuel.Martin.United Kingdom.Norwich,Ned.Peel.United Kingdom.Norwich,Holly.AcfordPalmer.United Kingdom.Norwich,Lesley.Hoyles.United Kingdom.Nottingham,Paul.Clarke.United Kingdom.Norwich,Lindsay J.Hall.United Kingdom.Norwich,Matthew D.Clark.United Kingdom.Norwich"
61,61,2020,3,Nature reviews. Cardiology,NADPH oxidases and oxidase crosstalk in cardiovascular diseases: novel therapeutic targets,"Yixuan.Zhang.Brazil.California,Priya.Murugesan.Brazil.California,Kai.Huang.Brazil.California,Hua.Cai.Brazil.California"
62,62,2020,3,Nature reviews. Cardiology,Genetics of rheumatic fever and rheumatic heart disease,"Babu.Muhamed.South Africa.Cape Town,Tom.Parks.United Kingdom.London,Karen.Sliwa.South Africa.Cape Town"
63,63,2020,3,Nature reviews. Cardiology,Saphenous vein grafts in contemporary coronary artery bypass graft surgery,"Etem.Caliskan.Germany.Berlin,Domingos Ramos.de Souza.Sweden.Örebro,Andreas.Bning.Netherlands.Giessen,Oliver J.Liakopoulos.Germany.Cologne,YeongHoon.Choi.Germany.Cologne,John.Pepper.United Kingdom.London,C Michael.Gibson.South Africa.Boston,Louis P.Perrault.Spain.Canada,Randall K.Wolf.United Kingdom.Houston,KiBong.Kim.Korea, Republic of.Seoul,Maximilian Y.Emmert.Germany.Berlin"
64,64,2020,3,Nature reviews. Cardiology,Clonal haematopoiesis: connecting ageing and inflammation in cardiovascular disease,"Siddhartha.Jaiswal.United States.Palo Alto,Peter.Libby.South Africa.Boston"
65,65,2020,3,Nature reviews. Clinical oncology,Engineering strategies to overcome the current roadblocks in CAR T cell therapy,"Sarwish.Rafiq.United States.Atlanta,Christopher S.Hackett.United Kingdom.New York,Renier J.Brentjens.United Kingdom.New York"
66,66,2020,3,Nature reviews. Clinical oncology,Cytoreductive treatment strategies for de novo metastatic prostate cancer,"Martin J.Connor.United Kingdom.London,Taimur T.Shah.United Kingdom.London,Gail.Horan.Australia.Cambridge,Charlotte L.Bevan.United Kingdom.London,Mathias.Winkler.United Kingdom.London,Hashim U.Ahmed.United Kingdom.London"
67,67,2020,3,Nature reviews. Clinical oncology,A systems approach to clinical oncology uses deep phenotyping to deliver personalized care,"James T.Yurkovich.United States.Seattle,Qiang.Tian.United States.Seattle,Nathan D.Price.United States.Seattle,Leroy.Hood.United States.Seattle"
